timestamp,nodeId,nodeIdentifier,pitSize,pitOccupancy,cacheHitRatio,interestRate,dataRate,trustScore,rssi,delay,label
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.1,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.2,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
3.3,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
